"Item Number","Item Description","Discontinued Item?","1 KQH-LAVALETTE Value","WEB Visability Store 1","2 KQH-KENOVA Value","WEB Visibility Store 2","3 KQH-WAYNE Value","WEB Visibility Store 3","Retail Price","Department Name","Class Name","Fineline Name","Manufacturer","MFG Part #","Date of Change (QOH or Retail)","Vendor Code","Vendor Name","Promotion Price","UPC Code","UPC Date Last Used"
"45043","VALVE STOP CPVC 1/2""","N","3","1","5","1","0","1","4.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","PLASTIC STOP/ S & WASTE","HOMEWERKS WORLDWIDE LLC.","SCC-0500-S","01/20/2020","ACE","ACE HARDWARE","0.000","011651615178","11/03/2006"
"45043","VALVE STOP CPVC 1/2""","N","3","1","5","1","0","1","4.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","PLASTIC STOP/ S & WASTE","HOMEWERKS WORLDWIDE LLC.","SCC-0500-S","01/20/2020","ACE","ACE HARDWARE","0.000","012871587122","11/03/2006"
"45043","VALVE STOP CPVC 1/2""","N","3","1","5","1","0","1","4.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","PLASTIC STOP/ S & WASTE","HOMEWERKS WORLDWIDE LLC.","SCC-0500-S","01/20/2020","ACE","ACE HARDWARE","0.000","032888052239","07/29/2015"
"45043","VALVE STOP CPVC 1/2""","N","3","1","5","1","0","1","4.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","PLASTIC STOP/ S & WASTE","HOMEWERKS WORLDWIDE LLC.","SCC-0500-S","01/20/2020","ACE","ACE HARDWARE","0.000","100220000016","11/03/2006"
"45043","VALVE STOP CPVC 1/2""","N","3","1","5","1","0","1","4.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","PLASTIC STOP/ S & WASTE","HOMEWERKS WORLDWIDE LLC.","SCC-0500-S","01/20/2020","ACE","ACE HARDWARE","0.000","10022146","04/05/2005"
"45043","VALVE STOP CPVC 1/2""","N","3","1","5","1","0","1","4.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","PLASTIC STOP/ S & WASTE","HOMEWERKS WORLDWIDE LLC.","SCC-0500-S","01/20/2020","ACE","ACE HARDWARE","0.000","58712","11/03/2006"
"4504320","HOSE BARB5/8HX1/2MPT LF","N","3","1","4","1","2","1","4.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504320","01/20/2020","ACE","ACE HARDWARE","0.000","094857013368",
"4504320","HOSE BARB5/8HX1/2MPT LF","N","3","1","4","1","2","1","4.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504320","01/20/2020","ACE","ACE HARDWARE","0.000","094857080209","07/23/2013"
"4504320","HOSE BARB5/8HX1/2MPT LF","N","3","1","4","1","2","1","4.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504320","01/20/2020","ACE","ACE HARDWARE","0.000","094913072773","01/20/2020"
"4504593","HOSE BARB MENDER 5/16 LF","N","10","1","13","1","2","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504593","01/20/2020","ACE","ACE HARDWARE","0.000","000100002164","10/17/2013"
"4504593","HOSE BARB MENDER 5/16 LF","N","10","1","13","1","2","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504593","01/20/2020","ACE","ACE HARDWARE","0.000","002161","10/17/2013"
"4504593","HOSE BARB MENDER 5/16 LF","N","10","1","13","1","2","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504593","01/20/2020","ACE","ACE HARDWARE","0.000","094857050448","11/03/2006"
"4504593","HOSE BARB MENDER 5/16 LF","N","10","1","13","1","2","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504593","01/20/2020","ACE","ACE HARDWARE","0.000","094857082289","03/07/2019"
"4504593","HOSE BARB MENDER 5/16 LF","N","10","1","13","1","2","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504593","01/20/2020","ACE","ACE HARDWARE","0.000","094913073046","01/20/2020"
"4504593","HOSE BARB MENDER 5/16 LF","N","10","1","13","1","2","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504593","01/20/2020","ACE","ACE HARDWARE","0.000","100100002161","11/03/2006"
"4504593","HOSE BARB MENDER 5/16 LF","N","10","1","13","1","2","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BRASS INSERT/THREAD FTNGS","JMF COMPANY","       4504593","01/20/2020","ACE","ACE HARDWARE","0.000","10021613","04/05/2005"
"4508040","FLR REDC UNION1/2X3/8 LF","N","5","1","0","1","1","1","3.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BULK FLARE FITTINGS","JMF COMPANY","       4508040","01/20/2020","ACE","ACE HARDWARE","0.000","094913076108","01/20/2020"
"4514113","GAS CONNCTR BLK 3/8""X18""","N","3","1","6","1","0","1","11.990","PLUMBING SUPPLIES AND FIXTURES","GAS/WATER CONNECTORS","BULK PRO-COAT GAS CONN","MAGNE FLO","BCSSL87-18","01/20/2020","ACE","ACE HARDWARE","0.000","026613113760","06/12/2019"
"4514113","GAS CONNCTR BLK 3/8""X18""","N","3","1","6","1","0","1","11.990","PLUMBING SUPPLIES AND FIXTURES","GAS/WATER CONNECTORS","BULK PRO-COAT GAS CONN","MAGNE FLO","BCSSL87-18","01/20/2020","ACE","ACE HARDWARE","0.000","026613132174","01/20/2020"
"4514360","PACK COUPLING 3/4"" LF","N","1","1","5","1","2","1","23.990","PLUMBING SUPPLIES AND FIXTURES","BRASS FITTINGS","BULK COMPRESSION FITTINGS","LEGEND","313-274NL","01/20/2020","ACE","ACE HARDWARE","0.000","662545084480","01/20/2020"
"4514378","INSERT STIFFENER 3/4""","N","18","1","14","1","21","1","2.990","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","STAINLESS STEEL FITTINGS","LEGEND","       313-404","01/20/2020","ACE","ACE HARDWARE","0.000","614141999996","10/03/2014"
"4514378","INSERT STIFFENER 3/4""","N","18","1","14","1","21","1","2.990","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","STAINLESS STEEL FITTINGS","LEGEND","       313-404","01/20/2020","ACE","ACE HARDWARE","0.000","662545021331","01/20/2020"
"4514394","SS I STIFFENER 3/4"" IPSX","N","25","1","13","1","27","1","3.490","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","STAINLESS STEEL FITTINGS","LEGEND","       313-414","01/20/2020","ACE","ACE HARDWARE","0.000","662545022000","01/13/2020"
"45222","ACE TUBE CUTTER 1-1/8""","N","3","1","4","1","3","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PLUMBING TOOLS","PIPE & TUBING CUTTERS","ACE TRADING - BRASSCRAFT","88-1391A","01/20/2020","ACE","ACE HARDWARE","0.000","000240000044","10/17/2013"
"45222","ACE TUBE CUTTER 1-1/8""","N","3","1","4","1","3","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PLUMBING TOOLS","PIPE & TUBING CUTTERS","ACE TRADING - BRASSCRAFT","88-1391A","01/20/2020","ACE","ACE HARDWARE","0.000","002444","10/17/2013"
"45222","ACE TUBE CUTTER 1-1/8""","N","3","1","4","1","3","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PLUMBING TOOLS","PIPE & TUBING CUTTERS","ACE TRADING - BRASSCRAFT","88-1391A","01/20/2020","ACE","ACE HARDWARE","0.000","082901452225","01/20/2020"
"45222","ACE TUBE CUTTER 1-1/8""","N","3","1","4","1","3","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PLUMBING TOOLS","PIPE & TUBING CUTTERS","ACE TRADING - BRASSCRAFT","88-1391A","01/20/2020","ACE","ACE HARDWARE","0.000","100240000041","11/03/2006"
"45222","ACE TUBE CUTTER 1-1/8""","N","3","1","4","1","3","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PLUMBING TOOLS","PIPE & TUBING CUTTERS","ACE TRADING - BRASSCRAFT","88-1391A","01/20/2020","ACE","ACE HARDWARE","0.000","10024447","04/05/2005"
"4525242","ANGLE VALVE 1/2X1/4"" COM","N",,"1","1","1","2","1","9.990","PLUMBING SUPPLIES AND FIXTURES","PUSH FITTINGS","IPS PUSH FITTINGS TOOLS","RELIANCE WORLDWIDE CORPORATION","23336-0000LF","01/20/2020","ACE","ACE HARDWARE","0.000","697285606784","01/20/2020"
"45262","VALVE BALL GAS LEVR 3/8""","N","2","1","3","1","1","1","12.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","GAS VALVES & GAS COCKS","B&K INDUSTRIES","       110-522","01/20/2020","ACE","ACE HARDWARE","0.000","032888105225","01/20/2020"
"45262","VALVE BALL GAS LEVR 3/8""","N","2","1","3","1","1","1","12.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","GAS VALVES & GAS COCKS","B&K INDUSTRIES","       110-522","01/20/2020","ACE","ACE HARDWARE","0.000","032888105775","03/08/2010"
